"incident_id","ward_name","x","y","date","description"
"INC_0673","Maple Cross",458539.667723427,344936.14218367,"2025-10-11","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0674","High Orchard",456773.62187485,340947.761786789,"2025-01-01","Complaint logged about loud music and anti-social noise. Near transport corridor."
"INC_0675","High Orchard",456411.048053561,340290.883199024,"2025-10-09","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0676","High Orchard",456001.002315538,341035.193809551,"2025-01-13","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0677","High Orchard",456001.019636011,341035.180143836,"2025-09-04","Resident described suspicious movement near pedestrian access points."
"INC_0678","High Orchard",456001.002644816,341035.189356766,"2025-08-10","Broken glass and signs of overnight damage were recorded."
"INC_0679","Priory Green",454821.120258358,340457.082665561,"2025-06-12","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0680","Priory Green",453446.655173596,341608.975395087,"2025-08-28","Concern raised about loitering and unclear activity after dark."
"INC_0681","Priory Green",454159.904616745,341788.662458126,"2025-10-01","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0682","Priory Green",453553.529715116,341572.925044566,"2025-08-28","Graffiti and minor vandalism observed on public-facing property. Public area involvement noted."
"INC_0683","Priory Green",453553.549930904,341572.92756512,"2025-06-13","Damage reported to fencing and nearby street furniture. Public area involvement noted."
"INC_0684","Priory Green",453553.532131748,341572.882721179,"2025-04-11","Street-safety report logged after repeated uneasy encounters."
"INC_0685","Briar Fold",454808.852061768,337366.633864616,"2025-02-05","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0686","Briar Fold",453769.214191476,338719.602051977,"2025-01-10","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0687","Willow Bank",458741.668207159,342267.511682709,"2025-12-14","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0688","Willow Bank",457908.809527345,342105.344388318,"2025-12-19","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
"INC_0689","Willow Bank",457267.92765125,341417.096744133,"2025-03-15","Caller described a confrontation with risk of personal harm. Further context remained limited."
"INC_0690","Willow Bank",457506.680669013,342065.061215923,"2025-03-06","Safety report logged following aggressive behaviour in public space."
"INC_0691","Willow Bank",458124.363343954,341456.18227212,"2025-08-07","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0692","Willow Bank",457141.247674116,341326.129043414,"2025-06-08","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0693","Willow Bank",457791.498064883,342005.436164986,"2025-07-21","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0694","Willow Bank",457344.678355968,341911.49833029,"2025-02-01","Caller described a confrontation with risk of personal harm."
"INC_0695","Willow Bank",457460.849733802,342011.855638957,"2025-02-28","Street-safety report logged after repeated uneasy encounters."
"INC_0696","Willow Bank",458247.403041354,341569.358446189,"2025-02-23","Graffiti and minor vandalism observed on public-facing property."
"INC_0697","Willow Bank",459075.742196467,342085.582837621,"2025-12-18","Complaint logged about loud music and anti-social noise."
"INC_0698","Willow Bank",457580.00059817,341574.543621556,"2025-02-18","Report noted repeated damage to bins and surrounding fixtures. Public area involvement noted."
"INC_0699","Willow Bank",457703.091456823,342539.798016835,"2025-05-16","Safety report logged following aggressive behaviour in public space."
"INC_0700","Willow Bank",458909.292414715,342328.106263204,"2025-12-05","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0701","Willow Bank",457177.013098487,341446.720873973,"2025-03-13","Incident report referenced an altercation and threat concerns. Incident escalated quickly."
"INC_0702","Willow Bank",457586.275077226,342512.502518838,"2025-07-04","Residents described persistent disturbance from street gatherings. Linked to visitor activity."
"INC_0703","Willow Bank",457943.309298228,341552.678968482,"2025-02-21","Report noted repeated damage to bins and surrounding fixtures."
"INC_0704","Willow Bank",457491.713573194,341539.629367816,"2025-02-24","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0705","Willow Bank",457287.546672267,341259.359747083,"2025-09-26","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0706","Willow Bank",458852.062469388,342548.368874099,"2025-08-26","Street-safety report logged after repeated uneasy encounters. Pedestrian route referenced."
"INC_0707","Willow Bank",458265.530546739,341729.991300471,"2025-09-21","Residents described persistent disturbance from street gatherings."
"INC_0708","Willow Bank",457849.062444202,341393.584510264,"2025-02-07","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0709","Willow Bank",458643.1565121,341401.075381193,"2025-02-06","Resident described suspicious movement near pedestrian access points."
"INC_0710","Willow Bank",458749.599886557,342035.833785983,"2025-11-01","Damage reported to fencing and nearby street furniture."
"INC_0711","Willow Bank",458459.45639312,341551.717429969,"2025-09-18","Witness noted a threatening exchange requiring follow-up attention. Further context remained limited."
"INC_0712","Willow Bank",458595.489825008,342457.962840163,"2025-06-22","Safety report logged following aggressive behaviour in public space."
"INC_0713","Elm Terrace",457589.728100405,338621.029156176,"2025-03-22","Graffiti and minor vandalism observed on public-facing property. Issue appears recurring."
"INC_0714","Elm Terrace",458000.228363246,338728.107489042,"2025-12-08","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0715","Elm Terrace",458000.261965249,338728.115056772,"2025-06-22","Incident report referenced an altercation and threat concerns."
"INC_0716","Elm Terrace",458000.23423486,338728.14065218,"2025-01-11","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0717","Harbour View",449742.361824654,343242.07784232,"2025-10-05","Incident report referenced an altercation and threat concerns. Incident escalated quickly."
"INC_0718","Harbour View",451887.256509131,344404.604409543,"2025-08-11","Damage reported to fencing and nearby street furniture."
"INC_0719","Harbour View",452535.236133891,343977.263483177,"2025-05-11","Caller reported suspicious behaviour near a poorly lit route. Lighting conditions mentioned."
"INC_0720","Harbour View",452479.805149959,345085.435274617,"2025-02-15","Graffiti and minor vandalism observed on public-facing property."
"INC_0721","Harbour View",450639.043168469,342209.974843004,"2025-10-20","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0722","Harbour View",450162.334230195,343117.260790662,"2025-05-12","Street-safety report logged after repeated uneasy encounters. Caller uncertain about intent."
"INC_0723","Harbour View",451990.940227429,343319.211605189,"2025-03-12","Graffiti and minor vandalism observed on public-facing property."
"INC_0724","Harbour View",451476.229235828,341512.469330377,"2025-07-10","Damage reported to fencing and nearby street furniture."
"INC_0725","Harbour View",450379.505636396,341772.711350837,"2025-08-03","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0726","Harbour View",450354.278176473,343014.960232852,"2025-11-25","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0727","Harbour View",452752.316799568,343926.402859758,"2025-05-18","Graffiti and minor vandalism observed on public-facing property. Public area involvement noted."
"INC_0728","Harbour View",452224.007836942,345740.709685628,"2025-01-23","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0729","Harbour View",450356.260394138,342121.14291451,"2025-05-21","Graffiti and minor vandalism observed on public-facing property."
"INC_0730","Harbour View",452786.063395276,344755.354209315,"2025-04-27","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0731","Harbour View",452370.157474152,344705.035923223,"2025-08-06","Damage reported to fencing and nearby street furniture."
"INC_0732","Harbour View",452202.384724494,344681.720990554,"2025-09-23","Report noted repeated damage to bins and surrounding fixtures."
"INC_0733","Harbour View",452019.262184508,345202.07851203,"2025-06-08","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0734","Harbour View",451357.282080129,343733.526361993,"2025-04-19","Concern raised about loitering and unclear activity after dark."
"INC_0735","Harbour View",451224.501785296,343549.142385731,"2025-09-23","Complaint logged about loud music and anti-social noise. Near transport corridor."
"INC_0736","Harbour View",451160.177936529,343403.507009215,"2025-02-10","Street-safety report logged after repeated uneasy encounters."
"INC_0737","Harbour View",451431.715980994,341569.161878764,"2025-12-06","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0738","Saffron Lea",461547.421999696,342538.053628005,"2025-12-18","Complaint logged about loud music and anti-social noise."
"INC_0739","Saffron Lea",460884.092123021,343205.332826862,"2025-04-21","Graffiti and minor vandalism observed on public-facing property. Nearby property affected."
"INC_0740","East Hollow",460876.02061032,343419.45557952,"2025-07-31","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0741","Saffron Lea",461387.101226313,342776.65551974,"2025-10-12","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0742","Saffron Lea",461615.664550719,342623.553089468,"2025-05-30","Caller described a confrontation with risk of personal harm."
"INC_0743","Saffron Lea",461596.952310477,342468.250054819,"2025-01-12","Report noted repeated damage to bins and surrounding fixtures."
"INC_0744","Saffron Lea",461321.304328571,342618.103391154,"2025-02-09","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0745","Saffron Lea",460789.905228934,342793.571705948,"2025-11-14","Incident report referenced an altercation and threat concerns."
"INC_0746","Saffron Lea",461070.074945499,343226.898207972,"2025-07-05","Witness noted a threatening exchange requiring follow-up attention."
"INC_0747","Saffron Lea",461161.092666848,342775.815906632,"2025-09-25","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0748","Saffron Lea",460583.579338859,342758.181397676,"2025-01-27","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0749","Saffron Lea",461020.012151755,342704.303335465,"2025-05-14","Caller described a confrontation with risk of personal harm."
"INC_0750","Saffron Lea",460739.460474213,343505.384928191,"2025-12-20","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0751","Saffron Lea",460647.918043555,343376.745013431,"2025-09-29","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0752","Saffron Lea",461145.786544336,343055.972171203,"2025-01-22","Residents described persistent disturbance from street gatherings. Weekend evening pattern."
"INC_0753","Mill Court",460482.405287052,343031.746942427,"2025-02-10","Safety report logged following aggressive behaviour in public space."
"INC_0754","Saffron Lea",461318.854954679,342840.816526835,"2025-05-12","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0755","Saffron Lea",461770.205641656,342598.716871868,"2025-08-23","Incident report referenced an altercation and threat concerns."
"INC_0756","Saffron Lea",461185.949030555,342445.665219424,"2025-05-05","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0757","Saffron Lea",460542.073539741,343315.107323637,"2025-10-29","Repeated late-night noise reported near flats. Linked to visitor activity."
"INC_0758","Mill Court",460581.757279068,342747.377369922,"2025-03-02","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0759","Saffron Lea",460720.308226277,343256.624703643,"2025-09-06","Concern raised about loitering and unclear activity after dark."
"INC_0760","Mill Court",461296.294517678,342822.296480674,"2025-08-02","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0761","Saffron Lea",460919.48320313,343074.692524695,"2025-12-30","Incident report referenced an altercation and threat concerns."
"INC_0762","East Hollow",460972.322917115,342643.509565092,"2025-07-25","Repeated late-night noise reported near flats. Linked to visitor activity."
"INC_0763","Saffron Lea",460987.149631691,343142.686412991,"2025-12-24","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0764","Saffron Lea",461694.866583639,342495.142813968,"2025-06-27","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0765","Saffron Lea",461327.576427793,343017.054884488,"2025-03-13","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0766","East Hollow",461405.571524705,342589.090471321,"2025-06-04","Resident described suspicious movement near pedestrian access points. Pedestrian route referenced."
"INC_0767","Saffron Lea",461163.801324455,342769.440055333,"2025-06-01","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0768","Saffron Lea",460806.769450513,342807.951056965,"2025-08-01","Complaint logged about loud music and anti-social noise."
"INC_0769","East Hollow",460884.775009717,342701.59194413,"2025-04-20","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0770","Saffron Lea",460710.588188838,343542.27196112,"2025-04-27","Complaint logged about loud music and anti-social noise. Linked to visitor activity."
"INC_0771","Saffron Lea",461458.795121213,342471.367381841,"2025-07-12","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0772","Saffron Lea",461081.179687979,342797.561867534,"2025-01-23","Crowd noise and shouting noted outside licensed premises. Weekend evening pattern."
"INC_0773","Saffron Lea",461237.363710301,342667.618613705,"2025-08-25","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0774","Saffron Lea",461237.395025911,342667.602441857,"2025-09-14","Repeated late-night noise reported near flats."
"INC_0775","Saffron Lea",461237.381823818,342667.603325796,"2025-06-16","Concern raised about loitering and unclear activity after dark."
"INC_0776","Saffron Lea",461237.379257257,342667.587786733,"2025-12-29","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0777","Saffron Lea",461237.344729704,342667.589882147,"2025-12-12","Crowd noise and shouting noted outside licensed premises. Weekend evening pattern."
"INC_0778","Saffron Lea",461237.377519402,342667.60965134,"2025-08-29","Concern raised about loitering and unclear activity after dark."
"INC_0779","Saffron Lea",461237.36345397,342667.611444312,"2025-02-25","Witness noted a threatening exchange requiring follow-up attention. Further context remained limited."
"INC_0780","Saffron Lea",461237.366739744,342667.605787353,"2025-10-14","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0781","East Hollow",461237.371278081,342667.615417154,"2025-09-08","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0782","Saffron Lea",461237.361495377,342667.586350632,"2025-02-06","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0783","Saffron Lea",461237.389196166,342667.611222454,"2025-07-24","Crowd noise and shouting noted outside licensed premises."
"INC_0784","Saffron Lea",461237.366781618,342667.567858983,"2025-08-05","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0785","Saffron Lea",461237.367132845,342667.612563254,"2025-10-09","Concern raised about loitering and unclear activity after dark. Pedestrian route referenced."
"INC_0786","Saffron Lea",461237.386757478,342667.601907826,"2025-07-08","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0787","Saffron Lea",461237.389231261,342667.626535158,"2025-05-19","Residents described persistent disturbance from street gatherings. Short repeat description."
"INC_0788","Saffron Lea",461237.380709039,342667.57697203,"2025-08-31","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0789","Saffron Lea",461237.402835629,342667.600259208,"2025-12-25","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0790","Saffron Lea",461237.364515682,342667.629351498,"2025-01-20","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0791","Saffron Lea",461237.357880966,342667.617617483,"2025-09-19","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0792","Saffron Lea",461237.388521301,342667.591559351,"2025-11-07","Crowd noise and shouting noted outside licensed premises."
"INC_0793","Saffron Lea",461237.374744055,342667.608138488,"2025-08-03","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0794","Saffron Lea",461237.394809868,342667.596110611,"2025-05-08","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0795","Saffron Lea",461237.372052634,342667.618603008,"2025-12-28","Graffiti and minor vandalism observed on public-facing property."
"INC_0796","Saffron Lea",461237.384366443,342667.600439765,"2025-01-12","Complaint logged about loud music and anti-social noise."
"INC_0797","Saffron Lea",461237.375356097,342667.609831963,"2025-10-27","Crowd noise and shouting noted outside licensed premises. Linked to visitor activity."
"INC_0798","Saffron Lea",461237.364389488,342667.612763064,"2025-07-03","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0799","Saffron Lea",461237.39018479,342667.580069189,"2025-06-08","Safety report logged following aggressive behaviour in public space."
"INC_0800","Saffron Lea",461237.383421291,342667.619278959,"2025-04-10","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0801","Saffron Lea",461237.362933353,342667.600236514,"2025-05-21","Witness noted a threatening exchange requiring follow-up attention."
"INC_0802","Saffron Lea",461237.399455387,342667.625384077,"2025-08-28","Witness noted a threatening exchange requiring follow-up attention."
"INC_0803","Saffron Lea",461237.364616861,342667.605833379,"2025-10-27","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0804","East Hollow",461237.386884506,342667.585340799,"2025-01-15","Caller described a confrontation with risk of personal harm."
"INC_0805","Saffron Lea",461237.346207775,342667.601250451,"2025-11-05","Repeated late-night noise reported near flats. Linked to visitor activity."
"INC_0806","Saffron Lea",461237.376955539,342667.595038276,"2025-08-19","Witness noted a threatening exchange requiring follow-up attention."
"INC_0807","East Hollow",461237.354653249,342667.575590566,"2025-01-15","Crowd noise and shouting noted outside licensed premises. Near transport corridor."
"INC_0808","Saffron Lea",461237.385772056,342667.612341501,"2025-04-28","Repeated late-night noise reported near flats. Weekend evening pattern."
"INC_0809","Saffron Lea",461237.347320731,342667.586066767,"2025-10-25","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0810","Mill Court",461237.371254525,342667.603848098,"2025-09-22","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0811","Saffron Lea",461237.374184923,342667.605898966,"2025-08-13","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0812","Saffron Lea",461237.392864991,342667.601882661,"2025-01-20","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0813","Saffron Lea",461237.373877905,342667.613326074,"2025-05-05","Caller described a confrontation with risk of personal harm."
"INC_0814","Saffron Lea",461237.357362882,342667.597577744,"2025-07-19","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0815","Saffron Lea",461237.370182817,342667.596128193,"2025-01-12","Crowd noise and shouting noted outside licensed premises."
"INC_0816","Saffron Lea",461237.349344567,342667.602199846,"2025-09-06","Repeated late-night noise reported near flats."
"INC_0817","Saffron Lea",461237.371548223,342667.60330938,"2025-07-05","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0818","Saffron Lea",461237.376455785,342667.603900686,"2025-02-07","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0819","Saffron Lea",461237.40823477,342667.621376927,"2025-07-29","Witness noted a threatening exchange requiring follow-up attention."
"INC_0820","Saffron Lea",461237.352161233,342667.600336476,"2025-07-18","Witness noted a threatening exchange requiring follow-up attention."
"INC_0821","Saffron Lea",461237.364535564,342667.61237045,"2025-06-06","Resident described suspicious movement near pedestrian access points."
"INC_0822","Saffron Lea",461237.367621795,342667.6089861,"2025-10-13","Street-safety report logged after repeated uneasy encounters."
"INC_0823","Saffron Lea",461237.392983318,342667.604416967,"2025-10-14","Repeated late-night noise reported near flats. Short repeat description."
"INC_0824","Saffron Lea",461237.354614679,342667.600647335,"2025-10-27","Caller reported suspicious behaviour near a poorly lit route. Lighting conditions mentioned."
"INC_0825","Saffron Lea",461237.394159313,342667.590000082,"2025-08-03","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0826","Saffron Lea",461237.365917444,342667.608645464,"2025-10-23","Crowd noise and shouting noted outside licensed premises. Weekend evening pattern."
"INC_0827","Saffron Lea",461237.345858083,342667.613294053,"2025-03-09","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0828","Saffron Lea",461237.350166947,342667.627862682,"2025-06-03","Residents described persistent disturbance from street gatherings. Near transport corridor."
"INC_0829","Saffron Lea",461237.391916318,342667.587285225,"2025-11-10","Caller described a confrontation with risk of personal harm."
"INC_0830","Saffron Lea",461237.387406261,342667.607011267,"2025-09-07","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0831","Saffron Lea",461237.350158429,342667.610742655,"2025-06-01","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0832","Mill Court",461237.378980853,342667.601524788,"2025-12-24","Incident report referenced an altercation and threat concerns."
"INC_0833","Saffron Lea",461237.372085049,342667.589749131,"2025-08-21","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0834","Saffron Lea",461237.373652582,342667.604871426,"2025-08-17","Residents described persistent disturbance from street gatherings. Weekend evening pattern."
"INC_0835","Saffron Lea",461237.401201738,342667.607665972,"2025-10-10","Safety report logged following aggressive behaviour in public space."
"INC_0836","Saffron Lea",461237.381129882,342667.589468805,"2025-03-27","Incident report referenced an altercation and threat concerns."
"INC_0837","Saffron Lea",461237.372921832,342667.592045641,"2025-09-25","Safety report logged following aggressive behaviour in public space."
"INC_0838","Saffron Lea",461237.391442741,342667.589233291,"2025-10-07","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0839","Saffron Lea",461237.394948973,342667.60517359,"2025-01-24","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0840","Saffron Lea",461237.396148998,342667.579617191,"2025-03-14","Complaint logged about loud music and anti-social noise. Short repeat description."
"INC_0841","Saffron Lea",461237.380334259,342667.585688328,"2025-06-06","Repeated late-night noise reported near flats."
"INC_0842","Saffron Lea",461237.364235007,342667.610929689,"2025-07-20","Caller reported suspicious behaviour near a poorly lit route."
"INC_0843","Saffron Lea",461237.355464539,342667.595970003,"2025-10-27","Complaint logged about loud music and anti-social noise. Near transport corridor."
"INC_0844","Saffron Lea",461237.370076842,342667.605438288,"2025-04-22","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0845","Saffron Lea",461237.352375748,342667.624285277,"2025-01-21","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0846","Saffron Lea",461237.354350826,342667.613867889,"2025-01-05","Broken glass and signs of overnight damage were recorded."
"INC_0847","Mill Court",460243.114586,343436.145315378,"2025-12-27","Residents described persistent disturbance from street gatherings. Linked to visitor activity."
"INC_0848","Mill Court",459650.683533938,344024.553749845,"2025-02-07","Concern raised about loitering and unclear activity after dark."
"INC_0849","Mill Court",460128.949503372,343801.962619102,"2025-06-22","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0850","Mill Court",459501.2693421,343671.490363789,"2025-04-19","Resident described suspicious movement near pedestrian access points. Caller uncertain about intent."
"INC_0851","Mill Court",459445.189375182,342903.295643299,"2025-04-17","Street-safety report logged after repeated uneasy encounters. Pedestrian route referenced."
"INC_0852","Mill Court",459764.53904846,343518.504639752,"2025-02-28","Complaint logged about loud music and anti-social noise."
"INC_0853","Mill Court",460297.908503797,343752.221640032,"2025-06-04","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0854","Mill Court",458872.829546326,343210.858716308,"2025-08-04","Complaint logged about loud music and anti-social noise. Near transport corridor."
"INC_0855","Mill Court",460361.569087903,343490.493791146,"2025-01-30","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0856","Mill Court",459361.238836631,342613.024608883,"2025-12-15","Residents described persistent disturbance from street gatherings."
"INC_0857","Mill Court",460220.153094163,343845.596266548,"2025-01-03","Repeated late-night noise reported near flats."
"INC_0858","Mill Court",459366.093126865,342595.948817479,"2025-03-29","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0859","Mill Court",460455.150916948,343830.486251218,"2025-10-20","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0860","Mill Court",460455.180977606,343830.461289333,"2025-10-15","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0861","Mill Court",460455.158179848,343830.469911745,"2025-07-01","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0862","Mill Court",460455.179651217,343830.498642471,"2025-09-20","Crowd noise and shouting noted outside licensed premises. Near transport corridor."
"INC_0863","Mill Court",460455.149142082,343830.475663015,"2025-12-19","Street-safety report logged after repeated uneasy encounters. Caller uncertain about intent."
"INC_0864","Mill Court",460455.161550399,343830.450960326,"2025-03-10","Damage reported to fencing and nearby street furniture. Public area involvement noted."
"INC_0865","Mill Court",460455.175903037,343830.46053271,"2025-04-01","Safety report logged following aggressive behaviour in public space."
"INC_0866","Mill Court",460455.153889226,343830.470856369,"2025-11-03","Caller reported suspicious behaviour near a poorly lit route."
"INC_0867","Mill Court",460455.146428682,343830.475105967,"2025-01-20","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0868","Mill Court",460455.1731388,343830.466113135,"2025-06-26","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
"INC_0869","Mill Court",460455.15932699,343830.501351956,"2025-03-14","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0870","Mill Court",460455.199314225,343830.501013514,"2025-04-05","Resident described suspicious movement near pedestrian access points. Caller uncertain about intent."
"INC_0871","Mill Court",460455.171041802,343830.461648429,"2025-04-10","Incident report referenced an altercation and threat concerns. Incident escalated quickly."
"INC_0872","Mill Court",460455.177104677,343830.463239643,"2025-05-24","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0873","Mill Court",460455.160559442,343830.45949434,"2025-08-06","Complaint logged about loud music and anti-social noise. Near transport corridor."
"INC_0874","Mill Court",460455.165150999,343830.457663205,"2025-11-28","Resident described suspicious movement near pedestrian access points."
"INC_0875","Mill Court",460455.171986722,343830.475664271,"2025-12-01","Residents described persistent disturbance from street gatherings. Weekend evening pattern."
"INC_0876","Mill Court",460455.168192696,343830.479996627,"2025-10-19","Crowd noise and shouting noted outside licensed premises. Linked to visitor activity."
"INC_0877","Mill Court",460455.187318549,343830.469563873,"2025-05-18","Repeated late-night noise reported near flats."
"INC_0878","Mill Court",460455.166688435,343830.462958045,"2025-04-15","Repeated late-night noise reported near flats. Linked to visitor activity."
"INC_0879","Mill Court",460455.156431382,343830.45415426,"2025-03-12","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0880","Mill Court",460455.172206751,343830.473332626,"2025-09-15","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0881","Mill Court",460455.190418422,343830.474090189,"2025-08-30","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0882","Mill Court",460455.194657518,343830.476793179,"2025-03-10","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0883","Mill Court",460455.14819204,343830.468064704,"2025-02-12","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0884","Springmere",455744.491205587,340124.08559078,"2025-02-23","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0885","Springmere",455785.428399852,340330.694744504,"2025-05-28","Repeated late-night noise reported near flats."
"INC_0886","Springmere",455789.495357144,340280.776558652,"2025-07-03","Complaint logged about loud music and anti-social noise."
"INC_0887","Springmere",455492.686568231,340548.268564767,"2025-09-07","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0888","Springmere",456169.720050457,340176.046717004,"2025-02-18","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0889","Falcon Heath",457518.038727195,342636.761589003,"2025-02-14","Graffiti and minor vandalism observed on public-facing property."
"INC_0890","Falcon Heath",456743.827500077,343767.985379603,"2025-03-21","Damage reported to fencing and nearby street furniture."
"INC_0891","Falcon Heath",456661.019381375,343761.430612199,"2025-09-13","Crowd noise and shouting noted outside licensed premises."
"INC_0892","Falcon Heath",458027.262516752,343511.161617546,"2025-11-25","Damage reported to fencing and nearby street furniture."
"INC_0893","Falcon Heath",457105.685600171,344011.475011744,"2025-02-10","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0894","Falcon Heath",457688.534791654,343549.037487965,"2025-05-19","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0895","Falcon Heath",457597.413932991,342931.117118195,"2025-03-04","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
